Placa,Fecha,Descripcion,Monto
SEI-1288,2024-07-16,Vehículo sin placas visibles,840
SEI-1288,2019-02-11,No portar licencia,422
CBO-7321,2015-08-31,Vehículo sin placas visibles,452
CBO-7321,2019-08-20,Uso de celular al conducir,364
CBO-7321,2017-07-07,Circular con luces apagadas,880
RNH-4889,2021-04-05,No respetar semáforo,254
RNH-4889,2022-12-04,Exceso de velocidad,598
RNH-4889,2021-08-25,No usar cinturón de seguridad,800
RNH-4889,2022-08-23,No portar licencia,285
RNH-4889,2018-07-14,No respetar semáforo,894
TWR-9551,2015-05-15,Exceso de velocidad,141
TWR-9551,2016-05-04,Exceso de velocidad,574
TWR-9551,2016-09-12,Uso de celular al conducir,830
TWR-9551,2015-12-23,No usar cinturón de seguridad,326
HPU-9788,2019-10-05,Vehículo sin placas visibles,726
RQF-2401,2024-07-27,Exceso de velocidad,922
KRK-7328,2024-09-05,Circular con luces apagadas,440
KRK-7328,2018-12-13,Exceso de velocidad,945
LVG-7849,2016-02-06,No portar licencia,135
LVG-7849,2024-05-12,Estacionamiento indebido,608
LCY-4676,2024-12-16,No usar cinturón de seguridad,289
LCY-4676,2024-01-20,Vehículo sin placas visibles,702
LCY-4676,2018-09-06,No portar licencia,489
HZL-7007,2020-03-03,Circular con luces apagadas,628
WVA-4520,2018-08-17,Vehículo sin placas visibles,458
WVA-4520,2019-03-07,Circular con luces apagadas,194
HYG-9989,2018-04-14,Exceso de velocidad,412
IEJ-3918,2023-10-01,No respetar semáforo,452
KXN-8123,2018-10-06,Vehículo sin placas visibles,476
KXN-8123,2020-11-24,Exceso de velocidad,427
KXN-8123,2019-12-27,No usar cinturón de seguridad,893
KXN-8123,2020-12-17,Uso de celular al conducir,864
KXN-8123,2022-04-08,Estacionamiento indebido,901
APW-7518,2016-05-11,Uso de celular al conducir,758
APW-7518,2017-12-03,Falta de seguro obligatorio,122
APW-7518,2016-03-30,Circular con luces apagadas,919
TEO-7100,2022-05-18,Falta de seguro obligatorio,838
TEO-7100,2019-10-20,Estacionamiento indebido,994
TEO-7100,2021-05-17,Circular con luces apagadas,244
UYQ-3815,2024-02-18,Exceso de velocidad,877
UYQ-3815,2024-09-27,Revisión técnica vencida,916
UYQ-3815,2020-03-07,No usar cinturón de seguridad,176
UYQ-3815,2016-04-04,No usar cinturón de seguridad,716
INQ-8773,2020-11-19,Circular con luces apagadas,756
INQ-8773,2020-01-25,Falta de seguro obligatorio,336
INQ-8773,2024-09-13,Vehículo sin placas visibles,408
INQ-8773,2015-06-17,Vehículo sin placas visibles,805
INQ-8773,2019-12-30,Circular con luces apagadas,860
JYZ-1184,2020-03-13,Revisión técnica vencida,698
JYZ-1184,2016-05-13,Estacionamiento indebido,746
NZQ-4680,2024-02-14,Estacionamiento indebido,682
NZQ-4680,2022-06-26,Falta de seguro obligatorio,781
IWW-1121,2024-08-19,Circular con luces apagadas,789
WLW-1924,2023-06-20,Revisión técnica vencida,247
WLW-1924,2024-04-23,Estacionamiento indebido,153
ZVZ-8034,2016-09-08,Uso de celular al conducir,223
ZVZ-8034,2015-04-26,No respetar semáforo,423
ZVZ-8034,2019-07-14,Circular con luces apagadas,636
FOA-4533,2020-11-08,Estacionamiento indebido,230
SGQ-8178,2022-11-16,Estacionamiento indebido,775
EEQ-3566,2015-02-15,Estacionamiento indebido,854
GVH-8554,2016-11-07,Uso de celular al conducir,520
GVH-8554,2018-11-25,Uso de celular al conducir,220
DON-4511,2017-12-05,No usar cinturón de seguridad,700
DON-4511,2024-03-22,Estacionamiento indebido,190
KIT-1797,2018-03-10,Vehículo sin placas visibles,377
KIT-1797,2021-10-11,No usar cinturón de seguridad,904
KIT-1797,2022-11-26,Uso de celular al conducir,833
KIT-1797,2018-04-09,No portar licencia,978
SDR-1604,2018-12-19,Circular con luces apagadas,273
SDR-1604,2024-02-28,Vehículo sin placas visibles,318
SDR-1604,2019-02-21,Estacionamiento indebido,101
TOI-4981,2017-07-07,Revisión técnica vencida,795
TOI-4981,2022-05-15,Vehículo sin placas visibles,285
TOI-4981,2021-02-04,Revisión técnica vencida,582
TOI-4981,2020-02-21,Vehículo sin placas visibles,422
TOI-4981,2015-09-08,No usar cinturón de seguridad,994
LLM-3094,2016-03-14,Falta de seguro obligatorio,916
LLM-3094,2020-03-22,No respetar semáforo,707
LLM-3094,2020-11-24,No portar licencia,746
LLM-3094,2024-03-21,No portar licencia,185
LLM-3094,2016-01-14,Revisión técnica vencida,659
TJA-4793,2016-05-31,No usar cinturón de seguridad,864
TJA-4793,2024-01-23,Estacionamiento indebido,457
TJA-4793,2017-01-25,Estacionamiento indebido,463
TJA-4793,2019-09-30,Uso de celular al conducir,444
LVD-1023,2022-09-17,Circular con luces apagadas,910
LVD-1023,2024-09-27,Revisión técnica vencida,396
LVD-1023,2023-08-06,No respetar semáforo,987
LVD-1023,2017-01-03,No respetar semáforo,955
CNQ-9892,2021-07-28,No respetar semáforo,410
CNQ-9892,2016-10-03,Uso de celular al conducir,845
CNQ-9892,2021-07-30,No respetar semáforo,433
CNQ-9892,2020-11-30,No usar cinturón de seguridad,643
CNQ-9892,2021-03-13,Revisión técnica vencida,120
LAD-1917,2022-02-02,Falta de seguro obligatorio,381
LAD-1917,2021-10-06,No portar licencia,416
LAD-1917,2016-11-14,Circular con luces apagadas,837
LAD-1917,2020-12-14,Estacionamiento indebido,844
LGH-9984,2015-11-20,Revisión técnica vencida,301
LGH-9984,2021-10-25,Estacionamiento indebido,197
XLO-8773,2020-07-13,Falta de seguro obligatorio,490
XLO-8773,2019-04-22,No respetar semáforo,995
EBB-5725,2018-01-21,Exceso de velocidad,419
BNI-2808,2024-01-04,Circular con luces apagadas,201
BNI-2808,2021-09-29,No usar cinturón de seguridad,358
BNI-2808,2019-03-10,No usar cinturón de seguridad,292
BNI-2808,2023-03-23,No portar licencia,270
BNI-2808,2019-10-22,No portar licencia,676
URT-6803,2017-10-04,Falta de seguro obligatorio,198
URT-6803,2017-07-19,Exceso de velocidad,395
URT-6803,2018-09-13,No usar cinturón de seguridad,401
URT-6803,2021-11-29,Exceso de velocidad,439
URT-6803,2023-04-03,Vehículo sin placas visibles,180
UUW-4979,2017-10-14,Revisión técnica vencida,943
UUW-4979,2019-07-04,Falta de seguro obligatorio,217
UUW-4979,2018-01-30,Circular con luces apagadas,492
UUW-4979,2024-01-04,Vehículo sin placas visibles,398
RRN-4575,2022-04-09,No usar cinturón de seguridad,996
RRN-4575,2023-03-27,Uso de celular al conducir,178
RRN-4575,2020-11-23,Exceso de velocidad,436
RRN-4575,2018-07-01,Falta de seguro obligatorio,544
HKR-1189,2019-07-30,No usar cinturón de seguridad,442
HKR-1189,2019-03-19,Exceso de velocidad,141
HKR-1189,2022-10-18,No portar licencia,562
ILB-9789,2020-06-30,No portar licencia,779
ILB-9789,2015-10-30,Vehículo sin placas visibles,766
ILB-9789,2018-06-01,No respetar semáforo,865
ILB-9789,2015-02-11,Revisión técnica vencida,873
ILB-9789,2015-04-21,No usar cinturón de seguridad,508
FEO-4383,2017-04-12,Uso de celular al conducir,261
PLW-7344,2022-03-05,Falta de seguro obligatorio,821
PLW-7344,2016-04-18,No usar cinturón de seguridad,760
PLW-7344,2017-04-08,Vehículo sin placas visibles,866
TCE-7642,2016-03-09,Uso de celular al conducir,353
TCE-7642,2015-10-26,No usar cinturón de seguridad,364
EUN-7051,2023-05-25,No respetar semáforo,875
NYV-8092,2021-12-21,Falta de seguro obligatorio,613
NYV-8092,2017-10-02,Estacionamiento indebido,948
GBA-7797,2019-09-12,Circular con luces apagadas,806
GBA-7797,2015-05-22,Falta de seguro obligatorio,715
GBA-7797,2017-11-21,Uso de celular al conducir,967
GBA-7797,2018-03-09,Estacionamiento indebido,826
HEX-1185,2016-11-03,Estacionamiento indebido,963
DIV-7291,2022-08-13,Exceso de velocidad,344
LQU-1837,2023-05-04,No usar cinturón de seguridad,205
LQU-1837,2019-09-01,Revisión técnica vencida,737
LQU-1837,2018-06-02,Vehículo sin placas visibles,565
LQU-1837,2015-11-24,No respetar semáforo,576
IFX-5968,2019-09-22,Uso de celular al conducir,922
IFX-5968,2016-03-22,Circular con luces apagadas,599
IFX-5968,2015-12-30,No respetar semáforo,540
IFX-5968,2019-10-02,Revisión técnica vencida,541
ZNN-1864,2022-02-24,No portar licencia,496
KIH-7893,2016-01-04,Revisión técnica vencida,343
KIH-7893,2022-11-02,No respetar semáforo,741
INI-2648,2024-02-23,No portar licencia,756
ZGH-1274,2018-02-05,No respetar semáforo,114
ZGH-1274,2020-04-09,No usar cinturón de seguridad,318
ZGH-1274,2018-03-19,Vehículo sin placas visibles,602
THY-1221,2017-12-22,Uso de celular al conducir,737
THY-1221,2015-09-28,No respetar semáforo,666
THY-1221,2020-03-24,Vehículo sin placas visibles,444
THY-1221,2016-09-07,Exceso de velocidad,242
THY-1221,2019-05-09,Uso de celular al conducir,833
ANS-6856,2022-05-21,No usar cinturón de seguridad,381
ANS-6856,2018-06-01,No respetar semáforo,127
ANS-6856,2019-02-01,No portar licencia,929
ANS-6856,2024-10-06,No portar licencia,571
JSE-5555,2019-02-10,No usar cinturón de seguridad,402
RNJ-0895,2015-12-25,Vehículo sin placas visibles,223
GFI-4645,2022-05-03,Revisión técnica vencida,876
GFI-4645,2016-08-23,No portar licencia,928
TPT-0788,2022-11-09,No respetar semáforo,502
TPT-0788,2015-04-06,Uso de celular al conducir,332
ROZ-3424,2021-08-27,Falta de seguro obligatorio,698
ROZ-3424,2019-10-11,Circular con luces apagadas,132
JIV-4027,2019-07-03,Falta de seguro obligatorio,700
JIV-4027,2017-01-21,Uso de celular al conducir,749
CEZ-8821,2021-06-17,No portar licencia,302
CEZ-8821,2020-05-23,Uso de celular al conducir,562
CEZ-8821,2024-10-19,No respetar semáforo,865
CEZ-8821,2018-03-30,Uso de celular al conducir,296
CEZ-8821,2022-05-07,Revisión técnica vencida,425
REF-0940,2019-03-26,Exceso de velocidad,534
VFU-0171,2023-07-16,Uso de celular al conducir,630
VFU-0171,2024-03-11,Uso de celular al conducir,202
VFU-0171,2019-08-27,Vehículo sin placas visibles,607
HMF-2114,2022-11-16,Vehículo sin placas visibles,967
HMF-2114,2021-09-13,Vehículo sin placas visibles,188
HMF-2114,2016-08-09,No respetar semáforo,456
HMF-2114,2024-12-01,Exceso de velocidad,193
TME-3914,2022-01-04,Estacionamiento indebido,299
TME-3914,2016-05-18,Vehículo sin placas visibles,914
TME-3914,2024-08-22,Revisión técnica vencida,287
TME-3914,2022-12-06,Estacionamiento indebido,533
TME-3914,2024-11-02,Uso de celular al conducir,587
ORO-9460,2020-08-14,Exceso de velocidad,840
ORO-9460,2015-08-22,Vehículo sin placas visibles,335
RJI-0539,2016-11-30,No portar licencia,252
XEN-1174,2015-12-31,No usar cinturón de seguridad,926
XEN-1174,2020-08-10,Revisión técnica vencida,727
AZE-5803,2018-10-25,No usar cinturón de seguridad,458
CHH-0547,2018-09-14,Uso de celular al conducir,440
CHH-0547,2019-02-05,Circular con luces apagadas,611
CHH-0547,2023-03-18,Uso de celular al conducir,438
CHH-0547,2024-01-06,Vehículo sin placas visibles,303
CHH-0547,2024-01-25,Circular con luces apagadas,370
DQJ-8388,2021-03-22,Revisión técnica vencida,771
DQJ-8388,2020-02-24,Estacionamiento indebido,853
MBM-7410,2021-06-03,No portar licencia,568
MBM-7410,2021-05-09,Estacionamiento indebido,692
UOO-5693,2020-02-13,Vehículo sin placas visibles,790
IXV-1460,2018-08-04,No respetar semáforo,524
IXV-1460,2023-11-11,Falta de seguro obligatorio,105
FOZ-1276,2016-03-30,Revisión técnica vencida,275
FOZ-1276,2024-01-11,No respetar semáforo,272
BAR-8712,2021-06-29,Circular con luces apagadas,989
BAR-8712,2019-11-10,Vehículo sin placas visibles,371
BAR-8712,2021-02-06,Vehículo sin placas visibles,949
JJL-9556,2018-06-03,No usar cinturón de seguridad,257
PBD-0420,2018-09-09,No respetar semáforo,111
PBW-5547,2021-12-09,Revisión técnica vencida,457
PBW-5547,2015-06-13,No usar cinturón de seguridad,490
TWH-4443,2018-07-20,Circular con luces apagadas,378
TWH-4443,2023-08-15,Falta de seguro obligatorio,660
TWH-4443,2022-11-20,Vehículo sin placas visibles,791
TWH-4443,2020-11-01,Revisión técnica vencida,713
JQZ-0225,2019-10-23,No usar cinturón de seguridad,908
JQZ-0225,2017-06-02,Uso de celular al conducir,830
JQZ-0225,2022-01-09,Falta de seguro obligatorio,199
JQZ-0225,2023-10-20,No usar cinturón de seguridad,706
YFA-2436,2024-09-13,Exceso de velocidad,870
YFA-2436,2021-10-20,No usar cinturón de seguridad,425
YFA-2436,2016-02-11,Falta de seguro obligatorio,165
YFA-2436,2015-04-20,No respetar semáforo,166
QAV-6263,2023-03-09,No respetar semáforo,285
QAV-6263,2017-09-24,Vehículo sin placas visibles,434
QAV-6263,2016-09-08,Exceso de velocidad,528
ACT-3047,2023-10-25,No respetar semáforo,991
ACT-3047,2021-06-02,No portar licencia,819
ACT-3047,2020-03-05,Circular con luces apagadas,885
ACT-3047,2020-01-08,No respetar semáforo,579
ACT-3047,2022-09-30,Circular con luces apagadas,388
UOB-8306,2021-03-30,Falta de seguro obligatorio,366
UOB-8306,2023-08-21,No portar licencia,528
CDM-2612,2018-08-10,No portar licencia,909
CDM-2612,2021-03-12,Revisión técnica vencida,836
EDF-7480,2024-07-04,Vehículo sin placas visibles,627
EDF-7480,2017-02-28,No respetar semáforo,808
EDF-7480,2017-02-03,Exceso de velocidad,265
EDF-7480,2015-06-24,Vehículo sin placas visibles,542
EDF-7480,2023-08-24,Falta de seguro obligatorio,699
KUU-1632,2023-10-11,Vehículo sin placas visibles,817
KUU-1632,2022-03-18,Falta de seguro obligatorio,546
KUU-1632,2020-11-01,Circular con luces apagadas,785
KUU-1632,2022-07-29,No usar cinturón de seguridad,498
HJD-3133,2022-04-27,No portar licencia,847
HJD-3133,2020-01-21,Exceso de velocidad,759
ASE-7120,2024-02-22,Uso de celular al conducir,519
ASE-7120,2019-02-21,Exceso de velocidad,855
ASE-7120,2018-12-04,No usar cinturón de seguridad,766
ASE-7120,2020-04-02,Exceso de velocidad,416
OKQ-3259,2015-01-13,Circular con luces apagadas,745
FTI-1873,2022-02-11,Revisión técnica vencida,314
FTI-1873,2021-03-15,Revisión técnica vencida,564
FTI-1873,2016-08-07,No usar cinturón de seguridad,637
FTI-1873,2024-03-07,Circular con luces apagadas,617
KGM-4276,2020-07-28,Revisión técnica vencida,473
KGM-4276,2019-04-10,Uso de celular al conducir,819
KGM-4276,2021-07-11,Circular con luces apagadas,812
KGM-4276,2020-11-08,No portar licencia,307
KGM-4276,2019-07-31,Falta de seguro obligatorio,338
VGJ-5970,2019-04-25,Revisión técnica vencida,136
VGJ-5970,2020-06-09,Exceso de velocidad,634
VGJ-5970,2019-07-02,Falta de seguro obligatorio,728
TGG-0599,2015-03-05,No portar licencia,762
TGG-0599,2020-07-14,Estacionamiento indebido,681
UUE-1431,2017-08-10,No usar cinturón de seguridad,316
UUE-1431,2023-08-14,Uso de celular al conducir,252
UUE-1431,2023-11-01,Estacionamiento indebido,852
UUE-1431,2020-05-18,Uso de celular al conducir,111
UUE-1431,2021-06-29,Circular con luces apagadas,342
SDB-7151,2018-12-21,Vehículo sin placas visibles,442
JSA-2308,2023-05-12,Revisión técnica vencida,717
JSA-2308,2015-02-05,Revisión técnica vencida,296
JSA-2308,2023-09-08,Revisión técnica vencida,679
ZSB-0496,2022-11-25,Circular con luces apagadas,479
ZSB-0496,2022-05-20,Exceso de velocidad,926
MHF-9507,2015-09-05,Estacionamiento indebido,403
MHF-9507,2023-03-07,Estacionamiento indebido,428
MHF-9507,2019-08-22,Revisión técnica vencida,571
NLY-0336,2020-12-06,Estacionamiento indebido,666
NLY-0336,2021-02-13,Exceso de velocidad,843
WJR-5736,2017-11-04,Exceso de velocidad,515
WJR-5736,2024-06-17,Falta de seguro obligatorio,962
WJR-5736,2019-09-08,Exceso de velocidad,382
TJI-8908,2017-07-08,No respetar semáforo,253
MGF-1192,2015-01-19,Falta de seguro obligatorio,271
MGF-1192,2016-01-22,Revisión técnica vencida,575
DPR-8631,2015-01-30,Exceso de velocidad,102
DPR-8631,2019-11-07,Vehículo sin placas visibles,407
KEO-1919,2016-07-16,Estacionamiento indebido,258
KEO-1919,2015-04-11,No portar licencia,330
KEO-1919,2023-03-03,Vehículo sin placas visibles,861
KEO-1919,2023-09-27,Revisión técnica vencida,846
YIK-3825,2023-08-22,Exceso de velocidad,916
YIK-3825,2024-06-02,Falta de seguro obligatorio,245
YIK-3825,2020-09-03,Exceso de velocidad,779
YIK-3825,2020-09-12,Exceso de velocidad,794
JTO-6013,2022-05-29,Revisión técnica vencida,775
JTO-6013,2017-12-21,Estacionamiento indebido,214
JTO-6013,2019-05-01,Falta de seguro obligatorio,462
JTO-6013,2017-08-10,Uso de celular al conducir,347
RXA-3599,2023-03-29,No respetar semáforo,664
RXA-3599,2015-08-27,No respetar semáforo,723
RXA-3599,2019-11-20,Falta de seguro obligatorio,879
RXA-3599,2015-04-04,Vehículo sin placas visibles,837
RZB-6679,2018-09-13,Vehículo sin placas visibles,227
RZB-6679,2015-08-09,No portar licencia,286
RZB-6679,2022-10-31,No portar licencia,703
WVZ-0005,2018-03-10,Circular con luces apagadas,228
TOI-8495,2021-02-23,Circular con luces apagadas,721
TOI-8495,2020-07-29,Falta de seguro obligatorio,438
MKS-7316,2022-03-17,Uso de celular al conducir,395
MKS-7316,2020-03-31,Vehículo sin placas visibles,741
MKS-7316,2015-07-30,Vehículo sin placas visibles,984
MKS-7316,2020-12-30,Uso de celular al conducir,719
BPE-0931,2022-12-17,Uso de celular al conducir,774
BPE-0931,2021-10-08,No portar licencia,799
ZFU-9387,2023-07-27,Uso de celular al conducir,430
ZFU-9387,2019-12-25,No portar licencia,208
ZFU-9387,2016-03-17,Estacionamiento indebido,621
ZFU-9387,2015-05-12,No portar licencia,460
WCN-6325,2020-10-22,No portar licencia,231
WCN-6325,2024-01-15,No portar licencia,134
WCN-6325,2022-01-18,Estacionamiento indebido,722
WCN-6325,2020-09-09,Exceso de velocidad,358
GGU-3792,2019-06-14,No usar cinturón de seguridad,330
GGU-3792,2016-03-10,Estacionamiento indebido,344
GGU-3792,2017-08-03,Estacionamiento indebido,416
GGU-3792,2020-12-12,Estacionamiento indebido,908
GGU-3792,2019-04-11,No portar licencia,359
NWQ-8782,2024-02-14,Vehículo sin placas visibles,353
NWQ-8782,2020-05-17,Circular con luces apagadas,312
NWQ-8782,2022-04-14,Falta de seguro obligatorio,333
SHA-8726,2018-01-16,Vehículo sin placas visibles,708
SHA-8726,2023-07-30,Revisión técnica vencida,286
NXS-5783,2018-12-13,No portar licencia,975
QJV-1949,2016-11-19,No usar cinturón de seguridad,352
QJV-1949,2017-10-22,No respetar semáforo,416
QJV-1949,2019-01-07,No portar licencia,264
QJV-1949,2024-01-16,Vehículo sin placas visibles,744
LSH-0033,2021-06-22,Falta de seguro obligatorio,839
LSH-0033,2015-12-05,No respetar semáforo,166
RNI-4909,2015-03-27,Estacionamiento indebido,184
RNI-4909,2018-07-23,Falta de seguro obligatorio,480
LZI-4658,2019-08-03,Circular con luces apagadas,365
GUQ-7578,2024-06-15,No usar cinturón de seguridad,982
XWQ-3100,2021-09-29,Circular con luces apagadas,149
XWQ-3100,2016-06-05,Estacionamiento indebido,685
XWQ-3100,2023-04-03,Falta de seguro obligatorio,851
XWQ-3100,2021-12-09,Estacionamiento indebido,301
KHO-3288,2015-06-18,No portar licencia,515
KHO-3288,2016-10-01,Vehículo sin placas visibles,449
KHO-3288,2024-06-11,No portar licencia,958
KHO-3288,2018-08-03,No usar cinturón de seguridad,663
KHO-3288,2018-09-26,Exceso de velocidad,968
QZM-4996,2020-04-23,No usar cinturón de seguridad,260
QZM-4996,2018-09-21,Falta de seguro obligatorio,426
QZM-4996,2016-04-19,No respetar semáforo,179
EJO-8211,2024-12-07,Revisión técnica vencida,645
EJO-8211,2021-04-24,No respetar semáforo,352
EJO-8211,2022-02-16,Revisión técnica vencida,422
EJO-8211,2023-06-16,Revisión técnica vencida,978
EJO-8211,2024-01-11,No portar licencia,614
BEB-6762,2016-05-10,No portar licencia,735
BEB-6762,2018-12-25,Falta de seguro obligatorio,968
BEB-6762,2021-05-18,Exceso de velocidad,314
BEB-6762,2018-01-09,Revisión técnica vencida,739
FIX-1408,2021-03-30,Estacionamiento indebido,969
FIX-1408,2018-05-02,Uso de celular al conducir,382
FIX-1408,2017-08-12,Exceso de velocidad,620
FIX-1408,2021-04-30,Revisión técnica vencida,135
UQU-8441,2017-03-08,Vehículo sin placas visibles,874
UQU-8441,2018-01-26,No portar licencia,909
XVQ-6877,2023-11-14,Estacionamiento indebido,649
XVQ-6877,2020-02-20,Exceso de velocidad,545
XVQ-6877,2017-04-03,No portar licencia,167
XVQ-6877,2024-11-22,No portar licencia,628
IYV-7192,2017-10-25,Exceso de velocidad,171
IYV-7192,2015-10-16,No portar licencia,413
IYV-7192,2024-03-28,No portar licencia,742
HSK-4981,2022-07-02,Circular con luces apagadas,960
HSK-4981,2017-05-04,Exceso de velocidad,178
HSK-4981,2023-06-10,Falta de seguro obligatorio,774
HSK-4981,2017-03-01,Exceso de velocidad,421
HSK-4981,2017-02-20,Exceso de velocidad,976
LCC-2411,2019-11-09,No portar licencia,965
LCC-2411,2021-10-15,Vehículo sin placas visibles,672
LCC-2411,2020-03-07,Exceso de velocidad,856
PGE-8894,2023-07-22,Revisión técnica vencida,630
PGE-8894,2018-07-31,Falta de seguro obligatorio,187
PGE-8894,2018-02-12,Estacionamiento indebido,900
PGE-8894,2019-07-24,No respetar semáforo,104
PGE-8894,2017-12-17,Circular con luces apagadas,344
LWT-7045,2017-09-11,Vehículo sin placas visibles,801
LWT-7045,2019-09-13,Uso de celular al conducir,660
LWT-7045,2017-04-17,Uso de celular al conducir,867
LWT-7045,2016-08-07,Vehículo sin placas visibles,391
WNB-3003,2015-01-22,Exceso de velocidad,430
WNB-3003,2023-11-23,Vehículo sin placas visibles,317
MYN-4227,2021-01-04,Estacionamiento indebido,963
MYN-4227,2016-01-28,No portar licencia,886
MYN-4227,2022-06-18,No usar cinturón de seguridad,443
MYN-4227,2020-12-01,Vehículo sin placas visibles,503
DKM-7052,2022-04-13,Revisión técnica vencida,385
BPN-4010,2020-06-21,Falta de seguro obligatorio,300
QCB-5820,2024-04-20,Exceso de velocidad,783
QCB-5820,2015-01-31,Revisión técnica vencida,398
QCB-5820,2023-12-07,No portar licencia,337
QCB-5820,2023-05-16,No portar licencia,539
QCB-5820,2019-07-15,Revisión técnica vencida,829
FZZ-9308,2022-11-06,Circular con luces apagadas,772
FZZ-9308,2019-09-09,No respetar semáforo,572
WTX-7153,2019-11-23,Circular con luces apagadas,305
WTX-7153,2021-12-09,Falta de seguro obligatorio,321
RWT-8819,2020-06-12,Revisión técnica vencida,826
CMR-5773,2021-07-14,No respetar semáforo,844
CMR-5773,2019-03-26,Vehículo sin placas visibles,304
CMR-5773,2024-08-09,Uso de celular al conducir,355
KFM-6089,2018-12-21,Uso de celular al conducir,348
KFM-6089,2019-04-29,Exceso de velocidad,697
XHT-7958,2021-04-19,No usar cinturón de seguridad,234
XHT-7958,2023-02-02,Exceso de velocidad,698
JAI-2859,2015-07-14,Falta de seguro obligatorio,254
KGT-2908,2017-11-10,No respetar semáforo,344
KGT-2908,2022-06-03,Revisión técnica vencida,891
CJJ-6869,2017-01-23,Falta de seguro obligatorio,259
CJJ-6869,2021-02-19,Circular con luces apagadas,185
CJJ-6869,2016-06-12,No respetar semáforo,823
CJJ-6869,2024-05-22,Exceso de velocidad,250
CJJ-6869,2021-02-20,No portar licencia,370
DJK-9025,2024-03-25,Exceso de velocidad,291
CZY-6992,2015-09-15,Estacionamiento indebido,853
NDV-9786,2022-08-19,Exceso de velocidad,476
NDV-9786,2024-10-29,No usar cinturón de seguridad,409
DRH-8602,2016-07-29,Vehículo sin placas visibles,610
DRH-8602,2022-11-06,No respetar semáforo,270
DRH-8602,2015-06-03,No usar cinturón de seguridad,853
DRH-8602,2024-11-20,Vehículo sin placas visibles,578
DRH-8602,2015-06-17,Estacionamiento indebido,474
NXS-0398,2015-11-05,No usar cinturón de seguridad,965
IGA-8322,2024-09-21,No usar cinturón de seguridad,869
IGA-8322,2023-11-27,Estacionamiento indebido,395
IGA-8322,2015-05-13,No respetar semáforo,740
IGA-8322,2022-06-27,No portar licencia,186
VWI-8301,2023-12-22,Uso de celular al conducir,402
VWI-8301,2024-06-29,Uso de celular al conducir,465
NNV-3161,2019-04-29,No usar cinturón de seguridad,704
NNV-3161,2023-02-03,No respetar semáforo,709
NNV-3161,2023-02-23,Circular con luces apagadas,563
NNV-3161,2017-08-15,Uso de celular al conducir,669
NNV-3161,2019-03-17,No usar cinturón de seguridad,790
HIM-8179,2018-06-20,Uso de celular al conducir,140
MBR-9767,2023-02-25,No usar cinturón de seguridad,807
WNT-6928,2020-09-27,Falta de seguro obligatorio,618
WNT-6928,2022-06-23,Circular con luces apagadas,143
WNT-6928,2024-04-01,Falta de seguro obligatorio,657
WNT-6928,2023-01-20,Uso de celular al conducir,831
NHC-8716,2020-11-14,No respetar semáforo,474
NHC-8716,2021-01-05,Falta de seguro obligatorio,440
NHC-8716,2017-02-28,No portar licencia,597
NHC-8716,2015-01-15,Vehículo sin placas visibles,840
NHC-8716,2024-05-10,Vehículo sin placas visibles,642
MIV-3739,2021-05-21,No portar licencia,251
MIV-3739,2020-06-11,No portar licencia,343
