Placa,Fecha,Descripcion,Monto
PZW-2644,2020-03-30,Circular con luces apagadas,729
PZW-2644,2015-07-01,Circular con luces apagadas,727
PZW-2644,2021-04-28,Circular con luces apagadas,374
PZW-2644,2018-06-19,Circular con luces apagadas,172
VPQ-2165,2019-11-01,No usar cinturón de seguridad,450
NCZ-4552,2021-12-25,Uso de celular al conducir,126
NCZ-4552,2015-10-31,Uso de celular al conducir,886
NCZ-4552,2017-11-15,No usar cinturón de seguridad,546
NCZ-4552,2020-06-09,Estacionamiento indebido,318
NCZ-4552,2023-02-28,Estacionamiento indebido,629
ZHS-7589,2017-05-07,No portar licencia,999
ZHS-7589,2020-11-28,Exceso de velocidad,957
ZHS-7589,2015-05-21,Circular con luces apagadas,789
ZHS-7589,2016-08-09,Estacionamiento indebido,115
ZHS-7589,2018-10-30,Exceso de velocidad,692
THE-1426,2019-11-30,No usar cinturón de seguridad,643
TWS-4420,2022-04-23,Revisión técnica vencida,588
TWS-4420,2018-07-24,Circular con luces apagadas,373
TWS-4420,2016-12-02,No portar licencia,545
TWS-4420,2020-04-19,Falta de seguro obligatorio,369
TWS-4420,2022-05-03,Falta de seguro obligatorio,734
AWV-4976,2016-11-11,Vehículo sin placas visibles,239
AWV-4976,2017-05-13,Falta de seguro obligatorio,918
AWV-4976,2024-07-19,Revisión técnica vencida,959
AWV-4976,2017-01-05,Revisión técnica vencida,246
AWV-4976,2022-11-27,Falta de seguro obligatorio,747
CXW-8262,2018-03-15,No portar licencia,764
CXW-8262,2021-11-12,Estacionamiento indebido,288
CXW-8262,2022-08-07,Circular con luces apagadas,691
JHB-4690,2019-12-10,Revisión técnica vencida,760
JHB-4690,2016-03-28,Circular con luces apagadas,411
GER-3967,2016-06-16,Falta de seguro obligatorio,188
GER-3967,2024-05-16,Circular con luces apagadas,532
CLV-5952,2019-12-15,Falta de seguro obligatorio,388
CLV-5952,2021-02-18,Exceso de velocidad,805
CLV-5952,2023-09-16,No portar licencia,128
CLV-5952,2017-09-17,No respetar semáforo,878
UPD-3527,2021-03-10,Estacionamiento indebido,174
UPD-3527,2023-07-01,Falta de seguro obligatorio,325
UPD-3527,2016-06-24,Estacionamiento indebido,960
EWB-0203,2016-03-18,No usar cinturón de seguridad,558
EWB-0203,2024-12-31,Vehículo sin placas visibles,432
EWB-0203,2019-08-25,No respetar semáforo,143
TSA-0766,2021-06-13,Revisión técnica vencida,425
TSA-0766,2022-01-04,No respetar semáforo,420
XXL-7960,2024-04-06,Exceso de velocidad,529
XXL-7960,2024-08-14,Circular con luces apagadas,243
XXL-7960,2022-07-24,No usar cinturón de seguridad,127
XXL-7960,2023-05-28,Falta de seguro obligatorio,564
ZNR-5080,2016-06-19,Estacionamiento indebido,891
LFT-5728,2016-04-09,Estacionamiento indebido,610
LFT-5728,2016-09-07,Revisión técnica vencida,768
LFT-5728,2017-10-25,Revisión técnica vencida,818
ODW-7557,2024-04-25,Circular con luces apagadas,669
ODW-7557,2023-11-03,Revisión técnica vencida,626
ODW-7557,2019-11-06,Uso de celular al conducir,499
ODW-7557,2016-01-02,Uso de celular al conducir,120
ODW-7557,2022-10-10,Estacionamiento indebido,339
ZMM-7330,2015-12-03,Revisión técnica vencida,560
TXW-0257,2018-09-10,Falta de seguro obligatorio,892
TXW-0257,2022-05-07,Uso de celular al conducir,928
MBB-2136,2015-07-19,Falta de seguro obligatorio,973
FZO-4587,2023-08-20,No portar licencia,884
FZO-4587,2020-06-05,Estacionamiento indebido,669
OYA-3545,2022-04-07,Revisión técnica vencida,372
OYA-3545,2020-06-10,Estacionamiento indebido,497
UUN-7338,2023-10-19,Uso de celular al conducir,746
UUN-7338,2017-03-27,Estacionamiento indebido,605
JHK-1071,2023-03-08,Circular con luces apagadas,390
JHK-1071,2022-07-28,Revisión técnica vencida,690
YPU-6882,2017-04-27,Uso de celular al conducir,295
BWK-1533,2018-07-24,Estacionamiento indebido,888
BWK-1533,2015-03-03,No respetar semáforo,192
BWK-1533,2023-01-01,No usar cinturón de seguridad,441
BWK-1533,2015-01-02,Circular con luces apagadas,491
BWK-1533,2015-01-08,Revisión técnica vencida,877
EWN-1047,2023-11-26,No respetar semáforo,153
EWN-1047,2018-11-01,No respetar semáforo,279
EWN-1047,2018-03-05,No usar cinturón de seguridad,743
EWN-1047,2020-08-02,No usar cinturón de seguridad,476
EWN-1047,2019-02-24,Circular con luces apagadas,603
QAC-3331,2021-09-11,No portar licencia,357
QAC-3331,2017-08-31,Circular con luces apagadas,333
QAC-3331,2021-11-05,Uso de celular al conducir,764
QAC-3331,2024-04-04,No usar cinturón de seguridad,633
QAC-3331,2017-03-30,No usar cinturón de seguridad,478
BFH-7291,2024-02-06,No usar cinturón de seguridad,468
BFH-7291,2018-07-04,No respetar semáforo,542
BFH-7291,2022-05-11,Falta de seguro obligatorio,203
BFH-7291,2017-08-09,Exceso de velocidad,167
GFQ-0173,2016-02-10,Uso de celular al conducir,183
GFQ-0173,2019-10-03,Circular con luces apagadas,308
GFQ-0173,2023-08-24,Vehículo sin placas visibles,892
HLG-9861,2022-11-11,Revisión técnica vencida,289
HLG-9861,2015-11-22,No usar cinturón de seguridad,303
HLG-9861,2020-07-07,Uso de celular al conducir,107
HLG-9861,2019-12-29,Estacionamiento indebido,369
HLG-9861,2015-01-05,Exceso de velocidad,831
OHK-3508,2022-09-25,Falta de seguro obligatorio,434
OHK-3508,2023-06-20,Uso de celular al conducir,365
APN-6817,2018-06-23,Exceso de velocidad,283
APN-6817,2018-12-07,Exceso de velocidad,724
APN-6817,2024-05-06,Uso de celular al conducir,582
APN-6817,2016-12-03,No portar licencia,922
DVG-1277,2016-09-05,No usar cinturón de seguridad,414
DVG-1277,2015-08-23,No respetar semáforo,423
DVG-1277,2022-03-27,No usar cinturón de seguridad,864
DVG-1277,2015-01-18,Falta de seguro obligatorio,741
DVG-1277,2023-02-24,Circular con luces apagadas,379
VPP-9251,2016-03-10,Falta de seguro obligatorio,331
OSA-9035,2020-05-15,Revisión técnica vencida,185
OSA-9035,2024-02-03,Revisión técnica vencida,444
FRE-3330,2021-08-30,Estacionamiento indebido,500
FRE-3330,2020-11-12,No usar cinturón de seguridad,287
UNX-4801,2020-02-23,Vehículo sin placas visibles,900
UNX-4801,2021-08-03,Falta de seguro obligatorio,431
UNX-4801,2023-10-17,Vehículo sin placas visibles,924
UNX-4801,2020-08-17,No portar licencia,305
UNX-4801,2018-10-21,Uso de celular al conducir,320
OAP-1561,2016-04-28,Vehículo sin placas visibles,274
OAP-1561,2016-02-11,Vehículo sin placas visibles,831
OAP-1561,2023-06-30,Circular con luces apagadas,925
OAP-1561,2017-07-01,No portar licencia,211
OAP-1561,2015-05-31,Uso de celular al conducir,711
MUE-2999,2023-04-21,Estacionamiento indebido,683
FAD-8893,2024-09-13,No portar licencia,411
FAD-8893,2019-07-18,No usar cinturón de seguridad,972
UGS-6975,2023-01-10,No portar licencia,556
UGS-6975,2019-03-21,Vehículo sin placas visibles,741
UGS-6975,2021-12-26,Vehículo sin placas visibles,400
UGS-6975,2015-01-17,Exceso de velocidad,778
UGS-6975,2015-06-08,Exceso de velocidad,931
ZDF-5349,2015-09-07,Uso de celular al conducir,521
ZDF-5349,2016-09-13,No usar cinturón de seguridad,114
ZDF-5349,2017-11-26,No portar licencia,430
ZDF-5349,2023-05-22,No respetar semáforo,528
NUN-7646,2015-09-28,No portar licencia,243
NUN-7646,2020-08-24,No portar licencia,985
NUN-7646,2021-01-09,No respetar semáforo,130
NUN-7646,2023-03-18,Uso de celular al conducir,552
NUN-7646,2024-06-16,No respetar semáforo,902
DFF-4539,2023-01-17,Exceso de velocidad,550
NTL-1706,2017-02-12,Circular con luces apagadas,820
NTL-1706,2016-12-07,No portar licencia,779
NTL-1706,2021-01-07,Estacionamiento indebido,333
NTL-1706,2016-07-07,Vehículo sin placas visibles,630
XUP-9491,2019-02-24,Falta de seguro obligatorio,167
XUP-9491,2024-05-02,No respetar semáforo,169
XUP-9491,2017-04-28,Estacionamiento indebido,345
MKE-1580,2015-03-12,Falta de seguro obligatorio,580
FTN-0343,2016-10-17,Estacionamiento indebido,754
FTN-0343,2017-02-13,Circular con luces apagadas,695
FTN-0343,2017-07-07,No portar licencia,496
FTN-0343,2023-09-02,No usar cinturón de seguridad,464
FTN-0343,2019-05-20,Estacionamiento indebido,802
YYN-9350,2020-10-26,Circular con luces apagadas,555
YYN-9350,2019-02-27,No usar cinturón de seguridad,566
YYN-9350,2016-07-07,Vehículo sin placas visibles,394
RGR-4069,2016-06-22,No portar licencia,125
RGR-4069,2022-01-02,Circular con luces apagadas,587
UYM-1216,2017-11-22,Estacionamiento indebido,713
UYM-1216,2023-12-11,No portar licencia,525
KOM-4956,2022-05-10,Uso de celular al conducir,780
DYR-8861,2019-03-29,Exceso de velocidad,273
DYR-8861,2015-03-23,No usar cinturón de seguridad,605
DYR-8861,2015-03-02,Estacionamiento indebido,908
BLO-1900,2018-08-18,Revisión técnica vencida,963
BLO-1900,2023-09-22,No portar licencia,941
QPC-2664,2020-12-28,Estacionamiento indebido,358
QPC-2664,2016-12-02,Falta de seguro obligatorio,521
QPC-2664,2016-11-02,No respetar semáforo,826
GZZ-6662,2019-02-22,Vehículo sin placas visibles,846
GZZ-6662,2022-03-11,Vehículo sin placas visibles,960
GZZ-6662,2017-06-29,Vehículo sin placas visibles,903
GZZ-6662,2020-11-18,No respetar semáforo,582
GZZ-6662,2024-09-16,No usar cinturón de seguridad,610
ORQ-4178,2015-11-18,Circular con luces apagadas,467
XBQ-2059,2021-04-09,No portar licencia,498
XBQ-2059,2021-08-31,No respetar semáforo,260
XBQ-2059,2018-10-25,Uso de celular al conducir,994
KQF-4683,2018-04-19,Vehículo sin placas visibles,890
KQF-4683,2017-02-02,Exceso de velocidad,642
KQF-4683,2020-02-09,Falta de seguro obligatorio,931
OKL-5736,2019-05-03,Circular con luces apagadas,524
OKL-5736,2015-09-02,Uso de celular al conducir,458
OKL-5736,2019-09-17,No respetar semáforo,941
OKL-5736,2015-03-29,No usar cinturón de seguridad,743
OKL-5736,2024-10-02,No portar licencia,660
SXZ-1960,2021-04-15,Falta de seguro obligatorio,609
SXZ-1960,2018-12-21,Estacionamiento indebido,221
SXZ-1960,2021-06-11,Circular con luces apagadas,940
SXZ-1960,2021-10-06,Exceso de velocidad,224
SXZ-1960,2021-03-10,Estacionamiento indebido,579
KOZ-1019,2021-02-03,No portar licencia,602
CSQ-8175,2024-02-29,Revisión técnica vencida,873
CSQ-8175,2021-04-27,No portar licencia,666
CSQ-8175,2021-11-27,No portar licencia,365
CSQ-8175,2024-09-24,No usar cinturón de seguridad,465
RKP-0553,2022-07-24,No portar licencia,402
RKP-0553,2021-03-10,Revisión técnica vencida,595
RKP-0553,2020-07-03,No respetar semáforo,676
RKP-0553,2016-02-09,Exceso de velocidad,702
RYW-0114,2015-08-29,Vehículo sin placas visibles,755
LGT-3368,2019-10-03,Revisión técnica vencida,347
LGT-3368,2016-03-03,No respetar semáforo,761
LGT-3368,2022-04-23,No respetar semáforo,492
LGT-3368,2018-10-05,Falta de seguro obligatorio,423
UCK-5412,2018-03-20,No usar cinturón de seguridad,891
UCK-5412,2017-01-24,No respetar semáforo,290
UCK-5412,2019-06-12,Revisión técnica vencida,431
OFK-1733,2017-10-27,Vehículo sin placas visibles,757
OFK-1733,2018-04-09,Uso de celular al conducir,261
OFK-1733,2015-10-01,Exceso de velocidad,783
OFK-1733,2018-07-25,No usar cinturón de seguridad,558
OFK-1733,2023-03-08,Exceso de velocidad,982
HSV-8406,2022-01-31,Exceso de velocidad,884
TPZ-6455,2023-10-05,Revisión técnica vencida,621
TPZ-6455,2021-11-06,Falta de seguro obligatorio,244
VNB-9660,2019-05-23,Circular con luces apagadas,240
VNB-9660,2017-03-22,Revisión técnica vencida,922
VNB-9660,2017-09-17,Revisión técnica vencida,745
PLU-1577,2024-08-30,Uso de celular al conducir,397
PLU-1577,2017-04-04,Estacionamiento indebido,968
QBG-5442,2018-05-28,Vehículo sin placas visibles,355
QBG-5442,2020-11-05,Uso de celular al conducir,266
QXI-1362,2018-11-07,Exceso de velocidad,536
QXI-1362,2019-01-30,No portar licencia,738
QPX-9435,2016-04-27,No respetar semáforo,313
QPX-9435,2020-08-22,No respetar semáforo,293
QPX-9435,2020-03-19,Uso de celular al conducir,415
QPX-9435,2020-12-29,Falta de seguro obligatorio,964
JWK-1400,2021-02-23,Circular con luces apagadas,995
JWK-1400,2015-03-15,Exceso de velocidad,994
JWK-1400,2023-07-14,No portar licencia,757
ZYT-3852,2021-02-04,Vehículo sin placas visibles,524
ZYT-3852,2021-04-05,Estacionamiento indebido,375
OVF-1644,2020-08-26,Vehículo sin placas visibles,496
OVF-1644,2015-09-04,Circular con luces apagadas,974
OVF-1644,2018-02-27,No usar cinturón de seguridad,853
OVF-1644,2024-03-24,Circular con luces apagadas,913
HBP-5042,2020-02-19,Estacionamiento indebido,352
KGW-5913,2021-10-25,Uso de celular al conducir,941
KGW-5913,2023-10-23,Circular con luces apagadas,937
AII-7169,2023-12-22,No portar licencia,746
GWK-1094,2020-11-19,Vehículo sin placas visibles,182
GWK-1094,2020-07-18,Falta de seguro obligatorio,934
GWK-1094,2017-09-09,No usar cinturón de seguridad,633
GWK-1094,2015-06-24,No usar cinturón de seguridad,695
GWK-1094,2018-08-18,Vehículo sin placas visibles,178
QXF-8134,2018-10-04,Falta de seguro obligatorio,415
DTB-7652,2023-03-06,Falta de seguro obligatorio,751
DTB-7652,2017-06-22,Revisión técnica vencida,752
TOZ-6424,2019-05-12,Uso de celular al conducir,348
LKO-7678,2018-08-03,No usar cinturón de seguridad,322
BOZ-1852,2016-01-16,No usar cinturón de seguridad,855
GFB-7672,2020-05-20,No usar cinturón de seguridad,292
GFB-7672,2017-02-11,No usar cinturón de seguridad,200
GFB-7672,2022-06-08,Vehículo sin placas visibles,534
GFB-7672,2017-01-05,No respetar semáforo,248
GFB-7672,2016-10-05,No respetar semáforo,897
BUI-8088,2020-11-07,Circular con luces apagadas,312
BUI-8088,2021-03-09,No portar licencia,946
BUI-8088,2024-08-26,Revisión técnica vencida,647
BUI-8088,2020-04-03,No respetar semáforo,647
BUI-8088,2016-11-16,No portar licencia,858
TBY-7754,2016-05-05,No portar licencia,402
TBY-7754,2018-06-15,Revisión técnica vencida,629
QCA-0061,2017-03-06,No respetar semáforo,959
QCA-0061,2020-10-03,Vehículo sin placas visibles,538
QCA-0061,2024-11-12,Circular con luces apagadas,856
QCA-0061,2022-07-25,Circular con luces apagadas,334
XQF-7966,2019-09-11,Falta de seguro obligatorio,585
XQF-7966,2024-06-24,Revisión técnica vencida,493
XQF-7966,2020-04-09,Falta de seguro obligatorio,328
ONJ-6121,2019-08-15,Circular con luces apagadas,992
ONJ-6121,2019-03-24,Falta de seguro obligatorio,358
ONJ-6121,2018-02-15,Falta de seguro obligatorio,982
ONJ-6121,2017-03-16,No portar licencia,650
CHP-7420,2022-10-25,No respetar semáforo,360
CHP-7420,2022-03-07,Vehículo sin placas visibles,880
CHP-7420,2023-04-27,No respetar semáforo,804
CHP-7420,2022-09-18,Revisión técnica vencida,947
CHP-7420,2021-04-03,Uso de celular al conducir,637
BZN-3325,2018-09-06,Vehículo sin placas visibles,847
BZN-3325,2021-12-11,Estacionamiento indebido,633
BZN-3325,2018-07-02,Vehículo sin placas visibles,917
BZN-3325,2018-01-11,No usar cinturón de seguridad,463
OTD-5152,2020-07-27,Revisión técnica vencida,842
OTD-5152,2019-04-10,Falta de seguro obligatorio,458
OTD-5152,2021-05-07,No usar cinturón de seguridad,279
NVE-7940,2023-07-18,Circular con luces apagadas,503
ZLV-6467,2019-11-07,Uso de celular al conducir,583
ZLV-6467,2020-10-05,No respetar semáforo,899
ZLV-6467,2019-11-11,Circular con luces apagadas,509
BYU-4749,2024-12-01,No respetar semáforo,761
BYU-4749,2019-10-07,Exceso de velocidad,853
BYU-4749,2017-04-26,Vehículo sin placas visibles,348
BYU-4749,2023-08-09,No portar licencia,118
BYU-4749,2019-07-06,Falta de seguro obligatorio,329
LHM-0993,2018-08-08,Exceso de velocidad,600
LHM-0993,2016-10-03,No usar cinturón de seguridad,606
LHM-0993,2018-07-27,Falta de seguro obligatorio,228
LHM-0993,2018-08-13,Revisión técnica vencida,242
VZG-8514,2015-05-30,Exceso de velocidad,381
VZG-8514,2021-05-12,No usar cinturón de seguridad,243
JGX-0902,2018-09-11,Estacionamiento indebido,496
TDK-3297,2016-09-06,No portar licencia,315
TDK-3297,2023-04-09,Uso de celular al conducir,363
TDK-3297,2022-07-25,Circular con luces apagadas,140
TDK-3297,2024-02-22,Exceso de velocidad,839
TDK-3297,2017-01-07,No usar cinturón de seguridad,768
FFE-4442,2020-10-23,No portar licencia,428
FFE-4442,2023-12-11,Falta de seguro obligatorio,742
ZQO-9024,2023-03-19,Vehículo sin placas visibles,901
ZQO-9024,2023-09-05,Circular con luces apagadas,903
IPJ-1351,2023-12-24,No portar licencia,958
IPJ-1351,2019-07-30,Circular con luces apagadas,771
IPJ-1351,2020-11-24,Falta de seguro obligatorio,892
YHR-0188,2021-08-10,Estacionamiento indebido,503
YHR-0188,2024-08-17,Estacionamiento indebido,955
YHR-0188,2024-11-02,No portar licencia,527
DLS-2899,2015-10-29,Estacionamiento indebido,398
DLS-2899,2023-10-07,No usar cinturón de seguridad,462
DLS-2899,2016-03-22,Uso de celular al conducir,998
DLS-2899,2024-10-26,No portar licencia,382
AEP-4574,2017-07-28,Exceso de velocidad,389
AEP-4574,2022-03-20,Uso de celular al conducir,870
AEP-4574,2016-08-08,Uso de celular al conducir,660
AEP-4574,2024-04-23,Circular con luces apagadas,936
AEP-4574,2024-08-20,Exceso de velocidad,173
FXZ-9965,2015-10-04,Revisión técnica vencida,440
AVY-1033,2019-10-14,Vehículo sin placas visibles,917
UOP-5582,2019-04-07,Revisión técnica vencida,847
UOP-5582,2016-10-03,Circular con luces apagadas,404
UOP-5582,2022-02-08,Estacionamiento indebido,384
UOP-5582,2023-02-08,Revisión técnica vencida,850
UOP-5582,2016-01-12,No respetar semáforo,191
KUN-4433,2020-04-13,Estacionamiento indebido,268
KUN-4433,2022-03-02,Vehículo sin placas visibles,267
KUN-4433,2016-02-03,Estacionamiento indebido,124
YTG-2341,2016-11-18,No portar licencia,953
YTG-2341,2019-10-23,Exceso de velocidad,785
YTG-2341,2015-10-17,Circular con luces apagadas,787
YTG-2341,2019-04-25,No respetar semáforo,113
LVN-4969,2018-10-19,No respetar semáforo,327
ANI-8491,2022-01-14,Uso de celular al conducir,306
ANI-8491,2022-02-04,Exceso de velocidad,867
ANI-8491,2023-06-21,No respetar semáforo,981
SIB-3922,2023-12-09,Uso de celular al conducir,293
SIB-3922,2019-06-04,No portar licencia,842
HGW-7887,2021-12-05,Falta de seguro obligatorio,113
HGW-7887,2017-03-08,Circular con luces apagadas,889
CON-9322,2023-05-01,Circular con luces apagadas,686
CON-9322,2018-11-08,Revisión técnica vencida,671
CON-9322,2021-11-18,Uso de celular al conducir,250
CON-9322,2023-07-31,No respetar semáforo,124
IZT-8419,2018-04-20,No portar licencia,624
IZT-8419,2022-06-06,Circular con luces apagadas,524
AUT-2320,2018-12-04,Circular con luces apagadas,842
VRN-6892,2023-11-28,Vehículo sin placas visibles,930
VRN-6892,2021-05-16,Falta de seguro obligatorio,425
